ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
44,Atlanta,BB&T Atlanta Open,7/25/18,ATP250,Outdoor,Hard,1st Round,3,Baghdatis M.,Bolt A.,95,169,599,333,6,4,6,1,,,,,,,2,0,Completed,1.61,2.2,1.57,2.25,1.57,2.37,1.68,2.31,1.7,2.4,1.64,2.28
44,Atlanta,BB&T Atlanta Open,7/25/18,ATP250,Outdoor,Hard,2nd Round,3,Chung H.,Fritz T.,23,65,1685,849,6,4,7,6,,,,,,,2,0,Completed,2,1.72,1.95,1.75,2,1.8,1.92,1.99,2.05,1.99,1.97,1.84
44,Atlanta,BB&T Atlanta Open,7/25/18,ATP250,Outdoor,Hard,2nd Round,3,Harrison R.,Lacko L.,53,71,920,771,2,6,6,2,6,3,,,,,2,1,Completed,1.53,2.37,1.57,2.25,1.61,2.25,1.65,2.4,1.71,2.44,1.62,2.31
44,Atlanta,BB&T Atlanta Open,7/25/18,ATP250,Outdoor,Hard,2nd Round,3,Zverev M.,Youzhny M.,45,105,1005,536,6,4,6,2,,,,,,,2,0,Completed,1.44,2.62,1.47,2.5,1.5,2.62,1.48,2.88,1.54,2.88,1.5,2.59
44,Atlanta,BB&T Atlanta Open,7/26/18,ATP250,Outdoor,Hard,2nd Round,3,Isner J.,De Minaur A.,9,68,3490,795,6,3,6,2,,,,,,,2,0,Completed,1.25,3.75,1.25,3.6,1.28,3.75,1.26,4.3,1.3,4.4,1.25,3.94
44,Atlanta,BB&T Atlanta Open,7/26/18,ATP250,Outdoor,Hard,2nd Round,3,Ebden M.,Young D.,55,230,917,242,6,4,6,4,,,,,,,2,0,Completed,1.57,2.25,1.53,2.35,1.53,2.5,1.58,2.55,1.62,2.55,1.57,2.42
44,Atlanta,BB&T Atlanta Open,7/26/18,ATP250,Outdoor,Hard,2nd Round,3,Baghdatis M.,Tiafoe F.,95,42,599,1030,7,5,6,1,,,,,,,2,0,Completed,2.62,1.44,2.55,1.45,2.62,1.5,2.75,1.51,2.75,1.56,2.59,1.51
44,Atlanta,BB&T Atlanta Open,7/26/18,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Chardy J.,73,43,753,1025,5,7,6,4,6,4,,,,,2,1,Completed,2.37,1.53,2.35,1.53,2.5,1.53,2.44,1.63,2.6,1.63,2.44,1.56
44,Atlanta,BB&T Atlanta Open,7/27/18,ATP250,Outdoor,Hard,2nd Round,3,Kyrgios N.,Rubin N.,18,164,1935,341,7,5,6,2,,,,,,,2,0,Completed,1.2,4.5,1.17,4.4,1.17,5,1.22,4.93,1.22,5.05,1.19,4.71
44,Atlanta,BB&T Atlanta Open,7/27/18,ATP250,Outdoor,Hard,Quarterfinals,3,Ebden M.,Baghdatis M.,55,95,917,599,6,3,6,2,,,,,,,2,0,Completed,2.3,1.61,2.2,1.6,2.2,1.67,2.21,1.76,2.3,1.76,2.21,1.67
44,Atlanta,BB&T Atlanta Open,7/27/18,ATP250,Outdoor,Hard,Quarterfinals,3,Isner J.,Zverev M.,9,45,3490,1005,7,5,4,6,6,1,,,,,2,1,Completed,1.3,3.4,1.3,3.2,1.36,3.25,1.34,3.62,1.36,3.7,1.33,3.35
44,Atlanta,BB&T Atlanta Open,7/27/18,ATP250,Outdoor,Hard,Quarterfinals,3,Harrison R.,Chung H.,53,23,920,1685,6,7,6,2,7,6,,,,,2,1,Completed,3,1.4,2.8,1.38,3,1.4,3.11,1.43,3.11,1.45,2.9,1.42
44,Atlanta,BB&T Atlanta Open,7/28/18,ATP250,Outdoor,Hard,Quarterfinals,3,Norrie C.,Kyrgios N.,73,18,753,1935,7,5,3,0,,,,,,,1,0,Retired,4.33,1.22,3.95,1.21,4,1.22,4.78,1.23,4.8,1.27,4.33,1.22
44,Atlanta,BB&T Atlanta Open,7/28/18,ATP250,Outdoor,Hard,Semifinals,3,Isner J.,Ebden M.,9,55,3490,917,6,4,6,7,6,1,,,,,2,1,Completed,1.2,4.5,1.19,4.2,1.22,4.33,1.22,4.98,1.23,5.1,1.2,4.59
44,Atlanta,BB&T Atlanta Open,7/29/18,ATP250,Outdoor,Hard,Semifinals,3,Harrison R.,Norrie C.,53,73,920,753,2,6,6,3,6,2,,,,,2,1,Completed,1.8,2,1.75,1.95,1.8,2,1.85,2.09,1.85,2.15,1.79,2.03
44,Atlanta,BB&T Atlanta Open,7/29/18,ATP250,Outdoor,Hard,The Final,3,Isner J.,Harrison R.,9,53,3490,920,5,7,6,3,6,4,,,,,2,1,Completed,1.28,3.75,1.25,3.6,1.28,3.75,1.28,4.18,1.3,4.2,1.27,3.84
48,Los Cabos,Abierto Mexicano Mifel,7/31/18,ATP250,Outdoor,Hard,1st Round,3,Nishioka Y.,Elias G.,247,127,227,458,6,4,6,3,,,,,,,2,0,Completed,1.25,3.75,1.27,3.45,1.3,3.5,1.31,3.76,1.34,3.9,1.29,3.57
48,Los Cabos,Abierto Mexicano Mifel,7/31/18,ATP250,Outdoor,Hard,1st Round,3,Mmoh M.,Escobedo E.,121,195,469,296,6,3,4,6,6,1,,,,,2,1,Completed,2,1.72,1.95,1.75,2,1.8,1.94,1.94,2.06,1.94,1.99,1.83
48,Los Cabos,Abierto Mexicano Mifel,7/31/18,ATP250,Outdoor,Hard,1st Round,3,Fabbiano T.,Garanganga T.,106,451,514,81,5,7,6,2,7,5,,,,,2,1,Completed,1.14,5.5,1.13,5.2,1.14,5.5,1.14,6.58,1.18,7.19,1.14,5.73
48,Los Cabos,Abierto Mexicano Mifel,7/31/18,ATP250,Outdoor,Hard,1st Round,3,Fritz T.,Kokkinakis T.,65,164,852,341,7,6,7,6,,,,,,,2,0,Completed,1.66,2.1,1.65,2.1,1.73,2.1,1.74,2.21,1.75,2.25,1.71,2.14
48,Los Cabos,Abierto Mexicano Mifel,7/31/18,ATP250,Outdoor,Hard,1st Round,3,Ymer E.,Karlovic I.,108,113,510,490,6,4,6,3,,,,,,,2,0,Completed,2.5,1.5,2.4,1.5,2.5,1.53,2.73,1.51,2.75,1.56,2.56,1.51
48,Los Cabos,Abierto Mexicano Mifel,8/1/18,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Gomez L.,28,693,1500,34,6,2,6,3,,,,,,,2,0,Completed,1.02,15,1.02,10,1.03,12,1.04,15.42,1.04,18,1.03,13.03
48,Los Cabos,Abierto Mexicano Mifel,8/1/18,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Gunneswaran P.,74,177,763,320,6,2,6,2,,,,,,,2,0,Completed,1.25,3.75,1.24,3.65,1.28,3.75,1.27,4.15,1.3,4.15,1.26,3.83
48,Los Cabos,Abierto Mexicano Mifel,8/1/18,ATP250,Outdoor,Hard,1st Round,3,Gerasimov E.,Tomic B.,301,153,165,371,6,4,6,3,,,,,,,2,0,Completed,2.75,1.4,2.75,1.4,3,1.4,3.01,1.43,3.01,1.46,2.89,1.42
48,Los Cabos,Abierto Mexicano Mifel,8/1/18,ATP250,Outdoor,Hard,1st Round,3,Lopez F.,Safwat M.,69,173,815,324,7,6,6,4,,,,,,,2,0,Completed,1.22,4,1.25,3.6,1.28,3.75,1.3,3.87,1.35,4.3,1.27,3.75
48,Los Cabos,Abierto Mexicano Mifel,8/1/18,ATP250,Outdoor,Hard,1st Round,3,Giron M.,Arevalo M.,446,145,82,395,6,2,7,5,,,,,,,2,0,Completed,1.72,2,1.72,2,1.8,2,1.79,2.13,1.82,2.15,1.77,2.06
48,Los Cabos,Abierto Mexicano Mifel,8/1/18,ATP250,Outdoor,Hard,1st Round,3,Polansky P.,Galan D.E.,122,176,468,321,6,4,3,6,6,2,,,,,2,1,Completed,1.53,2.37,1.53,2.35,1.57,2.37,1.59,2.49,1.61,2.58,1.56,2.44
48,Los Cabos,Abierto Mexicano Mifel,8/1/18,ATP250,Outdoor,Hard,1st Round,3,Halys Q.,Muller G.,150,104,377,530,6,4,6,4,,,,,,,2,0,Completed,1.9,1.8,1.95,1.75,1.91,1.91,2.14,1.78,2.24,1.87,2.05,1.77
48,Los Cabos,Abierto Mexicano Mifel,8/2/18,ATP250,Outdoor,Hard,2nd Round,3,Dzumhur D.,Fabbiano T.,24,106,1665,514,7,6,7,6,,,,,,,2,0,Completed,1.53,2.37,1.53,2.35,1.57,2.37,1.61,2.48,1.61,2.51,1.58,2.4
48,Los Cabos,Abierto Mexicano Mifel,8/2/18,ATP250,Outdoor,Hard,2nd Round,3,Nishioka Y.,Fritz T.,247,65,227,852,7,6,6,1,,,,,,,2,0,Completed,2.75,1.4,2.65,1.42,2.62,1.5,2.9,1.47,2.95,1.49,2.78,1.44
48,Los Cabos,Abierto Mexicano Mifel,8/2/18,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Lopez F.,74,69,763,815,6,3,6,3,,,,,,,2,0,Completed,1.66,2.1,1.72,2,1.73,2.1,1.88,2.03,1.88,2.25,1.77,2.07
48,Los Cabos,Abierto Mexicano Mifel,8/2/18,ATP250,Outdoor,Hard,2nd Round,3,Mmoh M.,Polansky P.,121,122,469,468,7,6,7,6,,,,,,,2,0,Completed,1.66,2.1,1.62,2.15,1.61,2.25,1.63,2.44,1.68,2.45,1.63,2.28
48,Los Cabos,Abierto Mexicano Mifel,8/2/18,ATP250,Outdoor,Hard,2nd Round,3,Mannarino A.,Ymer E.,25,108,1580,510,6,0,6,2,,,,,,,2,0,Completed,1.4,2.75,1.45,2.55,1.5,2.62,1.54,2.66,1.54,2.83,1.48,2.65
48,Los Cabos,Abierto Mexicano Mifel,8/2/18,ATP250,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Giron M.,4,446,5395,82,7,5,6,3,,,,,,,2,0,Completed,1.05,10,1.04,8.5,1.06,9,1.03,17.92,1.07,17.92,1.03,12.32
48,Los Cabos,Abierto Mexicano Mifel,8/2/18,ATP250,Outdoor,Hard,2nd Round,3,Gerasimov E.,Querrey S.,301,28,165,1500,7,5,5,7,7,6,,,,,2,1,Completed,5,1.16,4.6,1.16,5,1.17,4.62,1.24,5.5,1.24,4.98,1.17
48,Los Cabos,Abierto Mexicano Mifel,8/2/18,ATP250,Outdoor,Hard,2nd Round,3,Fognini F.,Halys Q.,15,150,2030,377,2,6,6,4,6,0,,,,,2,1,Completed,1.4,2.75,1.42,2.65,1.44,2.75,1.52,2.72,1.52,2.83,1.47,2.68
48,Los Cabos,Abierto Mexicano Mifel,8/3/18,ATP250,Outdoor,Hard,Quarterfinals,3,Dzumhur D.,Mmoh M.,24,121,1665,469,6,2,6,3,,,,,,,2,0,Completed,1.66,2.2,1.6,2.2,1.61,2.25,1.62,2.48,1.67,2.5,1.62,2.31
48,Los Cabos,Abierto Mexicano Mifel,8/3/18,ATP250,Outdoor,Hard,Quarterfinals,3,Fognini F.,Nishioka Y.,15,247,2030,227,6,2,6,2,,,,,,,2,0,Completed,1.57,2.37,1.55,2.3,1.57,2.37,1.63,2.48,1.67,2.51,1.6,2.34
48,Los Cabos,Abierto Mexicano Mifel,8/3/18,ATP250,Outdoor,Hard,Quarterfinals,3,Norrie C.,Mannarino A.,74,25,763,1580,6,4,6,4,,,,,,,2,0,Completed,1.72,2.1,1.72,2,1.8,2,1.9,2.03,1.9,2.13,1.8,2.03
48,Los Cabos,Abierto Mexicano Mifel,8/3/18,ATP250,Outdoor,Hard,Quarterfinals,3,Del Potro J.M.,Gerasimov E.,4,301,5395,165,6,1,6,1,,,,,,,2,0,Completed,1.08,8,1.07,7,1.1,7,1.11,8.55,1.11,9.25,1.08,7.71
48,Los Cabos,Abierto Mexicano Mifel,8/4/18,ATP250,Outdoor,Hard,Semifinals,3,Fognini F.,Norrie C.,15,74,2030,763,6,4,6,2,,,,,,,2,0,Completed,1.8,2,1.75,1.95,1.8,2,1.81,2.14,1.83,2.15,1.78,2.05
48,Los Cabos,Abierto Mexicano Mifel,8/4/18,ATP250,Outdoor,Hard,Semifinals,3,Del Potro J.M.,Dzumhur D.,4,24,5395,1665,6,3,7,6,,,,,,,2,0,Completed,1.16,5,1.14,5,1.17,5,1.15,6.52,1.2,6.52,1.15,5.5
48,Los Cabos,Abierto Mexicano Mifel,8/5/18,ATP250,Outdoor,Hard,The Final,3,Fognini F.,Del Potro J.M.,15,4,2030,5395,6,4,6,2,,,,,,,2,0,Completed,3.75,1.28,3.65,1.24,3.75,1.28,4.46,1.26,4.65,1.29,4.05,1.25
49,Washington,Citi Open,7/30/18,ATP500,Outdoor,Hard,1st Round,3,Hurkacz H.,Ivashka I.,120,126,474,459,6,4,6,3,,,,,,,2,0,Completed,1.72,2,1.72,2,1.73,2.1,1.75,2.19,1.8,2.26,1.73,2.12
49,Washington,Citi Open,7/30/18,ATP500,Outdoor,Hard,1st Round,3,Smyczek T.,Berankis R.,101,94,544,599,7,6,6,2,,,,,,,2,0,Completed,1.66,2.1,1.65,2.1,1.67,2.2,1.81,2.09,1.81,2.36,1.69,2.18
49,Washington,Citi Open,7/30/18,ATP500,Outdoor,Hard,1st Round,3,Jaziri M.,Donskoy E.,64,76,884,731,6,4,6,1,,,,,,,2,0,Completed,1.8,1.9,1.75,1.95,1.8,2,1.81,2.1,1.97,2.2,1.79,2.03
49,Washington,Citi Open,7/31/18,ATP500,Outdoor,Hard,1st Round,3,Murray A.,Mcdonald M.,832,80,20,717,3,6,6,4,7,5,,,,,2,1,Completed,1.25,3.75,1.27,3.45,1.3,3.5,1.28,4.07,1.3,4.25,1.27,3.76
49,Washington,Citi Open,7/31/18,ATP500,Outdoor,Hard,1st Round,3,Rubin N.,Youzhny M.,152,102,373,540,6,4,6,4,,,,,,,2,0,Completed,1.57,2.25,1.62,2.15,1.67,2.2,1.67,2.32,1.69,2.32,1.65,2.23
49,Washington,Citi Open,7/31/18,ATP500,Outdoor,Hard,1st Round,3,Copil M.,Basic M.,93,83,617,695,7,6,6,4,,,,,,,2,0,Completed,1.61,2.2,1.62,2.15,1.67,2.2,1.68,2.3,1.69,2.3,1.64,2.23
49,Washington,Citi Open,7/31/18,ATP500,Outdoor,Hard,1st Round,3,Donaldson J.,Thompson J.,62,97,900,589,6,4,7,6,,,,,,,2,0,Completed,1.4,2.75,1.42,2.65,1.44,2.75,1.47,2.86,1.5,3.01,1.46,2.72
49,Washington,Citi Open,7/31/18,ATP500,Outdoor,Hard,1st Round,3,Duckworth J.,Kwiatkowski T.S.,654,393,38,100,6,3,7,5,,,,,,,2,0,Completed,1.4,2.75,1.37,2.85,1.4,3,1.45,2.96,1.5,3.1,1.41,2.9
49,Washington,Citi Open,7/31/18,ATP500,Outdoor,Hard,1st Round,3,Kudla D.,Lacko L.,85,75,683,746,6,7,6,1,6,4,,,,,2,1,Completed,1.72,2,1.8,1.9,1.91,1.91,1.83,2.06,2,2.05,1.93,1.87
49,Washington,Citi Open,7/31/18,ATP500,Outdoor,Hard,1st Round,3,Medvedev D.,Watanuki Y.,63,287,892,178,3,6,7,5,6,1,,,,,2,1,Completed,1.36,3,1.37,2.85,1.4,3,1.37,3.32,1.42,3.34,1.37,3.1
49,Washington,Citi Open,7/31/18,ATP500,Outdoor,Hard,1st Round,3,De Minaur A.,Pospisil V.,72,92,803,619,6,7,6,2,6,3,,,,,2,1,Completed,1.57,2.25,1.57,2.25,1.61,2.25,1.66,2.35,1.67,2.4,1.62,2.3
49,Washington,Citi Open,7/31/18,ATP500,Outdoor,Hard,1st Round,3,Baghdatis M.,Paire B.,91,55,644,920,6,3,3,6,6,2,,,,,2,1,Completed,1.72,2,1.75,1.95,1.8,2,1.89,1.99,1.89,2.15,1.79,2.02
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,1st Round,3,Young D.,Wawrinka S.,234,198,242,290,6,4,6,7,7,6,,,,,2,1,Completed,3.25,1.33,3.1,1.32,3.25,1.36,3.41,1.36,3.41,1.38,3.23,1.34
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,1st Round,3,Herbert P.H.,Krueger M.,78,217,725,260,7,5,6,3,,,,,,,2,0,Completed,1.53,2.37,1.55,2.3,1.57,2.37,1.57,2.54,1.65,2.54,1.59,2.37
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,1st Round,3,Millot V.,Sugita Y.,291,73,174,785,6,3,6,2,,,,,,,2,0,Completed,3.5,1.28,3.35,1.28,3.5,1.28,3.39,1.36,3.65,1.38,3.35,1.33
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,1st Round,3,Paul T.,Bolt A.,256,166,216,338,3,6,7,6,6,2,,,,,2,1,Completed,1.66,2.1,1.72,2,1.73,2.1,1.78,2.14,1.8,2.19,1.74,2.09
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,2nd Round,3,Copil M.,Chardy J.,93,43,617,1025,6,4,6,4,,,,,,,2,0,Completed,2.5,1.5,2.4,1.5,2.5,1.53,2.52,1.59,2.62,1.59,2.47,1.55
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,2nd Round,3,Tiafoe F.,Hurkacz H.,41,120,1040,474,6,2,6,4,,,,,,,2,0,Completed,1.44,2.62,1.42,2.65,1.44,2.75,1.49,2.85,1.49,2.94,1.45,2.73
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,2nd Round,3,Kudla D.,Khachanov K.,85,37,683,1175,6,2,6,3,,,,,,,2,0,Completed,3,1.36,2.85,1.37,3,1.4,3.08,1.43,3.2,1.44,2.97,1.39
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,2nd Round,3,Duckworth J.,Kubler J.,654,105,38,528,1,6,6,2,7,6,,,,,2,1,Completed,,,,,4,1.22,,,4,1.22,4,1.22
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,2nd Round,3,Zverev M.,Smyczek T.,42,101,1030,544,6,2,7,6,,,,,,,2,0,Completed,1.5,2.5,1.55,2.3,1.61,2.25,1.59,2.53,1.63,2.58,1.57,2.4
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,2nd Round,3,Shapovalov D.,Medvedev D.,26,63,1530,892,3,6,6,1,6,4,,,,,2,1,Completed,1.5,2.5,1.53,2.35,1.53,2.5,1.65,2.39,1.65,2.55,1.58,2.38
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Donaldson J.,32,62,1399,900,3,6,6,3,7,5,,,,,2,1,Completed,1.66,2.1,1.72,2,1.73,2.1,1.79,2.15,1.83,2.15,1.76,2.07
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,2nd Round,3,Murray A.,Edmund K.,832,18,20,1950,7,6,1,6,6,4,,,,,2,1,Completed,2.25,1.57,2.2,1.6,2.37,1.57,2.44,1.63,2.44,1.74,2.27,1.64
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,2nd Round,3,Pouille L.,Millot V.,19,291,1835,174,6,7,6,4,3,0,,,,,1,1,Retired,1.22,4,1.23,3.75,1.25,4,1.26,4.3,1.31,4.3,1.26,3.86
49,Washington,Citi Open,8/1/18,ATP500,Outdoor,Hard,2nd Round,3,Chung H.,Baghdatis M.,23,91,1685,644,6,7,6,4,6,3,,,,,2,1,Completed,1.5,2.5,1.47,2.5,1.5,2.62,1.54,2.66,1.59,2.7,1.53,2.52
49,Washington,Citi Open,8/2/18,ATP500,Outdoor,Hard,2nd Round,3,Goffin D.,Herbert P.H.,11,78,3120,725,6,2,1,6,7,6,,,,,2,1,Completed,1.36,3,1.38,2.8,1.4,3,1.45,2.97,1.45,3,1.41,2.87
49,Washington,Citi Open,8/2/18,ATP500,Outdoor,Hard,2nd Round,3,Zverev A.,Jaziri M.,3,64,5665,884,6,2,6,1,,,,,,,2,0,Completed,1.11,6.5,1.11,5.6,1.11,6.5,1.15,6.57,1.15,7,1.12,6.2
49,Washington,Citi Open,8/2/18,ATP500,Outdoor,Hard,2nd Round,3,Nishikori K.,Young D.,20,234,1800,242,6,3,6,4,,,,,,,2,0,Completed,1.16,5,1.16,4.6,1.2,4.5,1.17,5.89,1.23,6,1.18,4.97
49,Washington,Citi Open,8/2/18,ATP500,Outdoor,Hard,2nd Round,3,Rubin N.,Isner J.,152,9,373,3490,6,4,7,6,,,,,,,2,0,Completed,4.5,1.18,4.4,1.17,5,1.17,5.31,1.2,5.31,1.2,4.78,1.18
49,Washington,Citi Open,8/2/18,ATP500,Outdoor,Hard,2nd Round,3,De Minaur A.,Johnson S.,72,34,803,1235,6,4,7,5,,,,,,,2,0,Completed,2.37,1.53,2.4,1.5,2.5,1.53,2.54,1.58,2.6,1.61,2.45,1.56
49,Washington,Citi Open,8/2/18,ATP500,Outdoor,Hard,2nd Round,3,Rublev A.,Paul T.,46,256,1000,216,7,6,6,4,,,,,,,2,0,Completed,1.5,2.5,1.5,2.4,1.53,2.5,1.51,2.75,1.56,2.75,1.51,2.57
49,Washington,Citi Open,8/3/18,ATP500,Outdoor,Hard,3rd Round,3,Tsitsipas S.,Duckworth J.,32,654,1399,38,6,3,6,4,,,,,,,2,0,Completed,1.33,3.25,1.37,2.85,1.4,3,1.43,3.08,1.43,3.25,1.39,3.02
49,Washington,Citi Open,8/3/18,ATP500,Outdoor,Hard,3rd Round,3,Zverev A.,Zverev M.,3,42,5665,1030,6,3,7,5,,,,,,,2,0,Completed,1.2,4.33,1.21,3.95,1.22,4.33,1.24,4.55,1.25,4.7,1.23,4.23
49,Washington,Citi Open,8/3/18,ATP500,Outdoor,Hard,3rd Round,3,Goffin D.,Tiafoe F.,11,41,3120,1040,6,0,6,3,,,,,,,2,0,Completed,1.72,2,1.8,1.9,1.8,2,1.81,2.12,1.92,2.12,1.82,1.99
49,Washington,Citi Open,8/3/18,ATP500,Outdoor,Hard,3rd Round,3,Nishikori K.,Shapovalov D.,20,26,1800,1530,7,6,6,3,,,,,,,2,0,Completed,1.57,2.25,1.57,2.25,1.61,2.25,1.65,2.39,1.65,2.44,1.61,2.31
49,Washington,Citi Open,8/3/18,ATP500,Outdoor,Hard,3rd Round,3,Rublev A.,Rubin N.,46,152,1000,373,6,3,6,2,,,,,,,2,0,Completed,1.5,2.5,1.53,2.35,,,1.65,2.39,1.65,2.6,1.56,2.45
49,Washington,Citi Open,8/3/18,ATP500,Outdoor,Hard,3rd Round,3,De Minaur A.,Chung H.,72,23,803,1685,6,2,4,6,6,2,,,,,2,1,Completed,3,1.36,2.8,1.38,,,2.8,1.5,3,1.5,2.82,1.44
49,Washington,Citi Open,8/3/18,ATP500,Outdoor,Hard,3rd Round,3,Kudla D.,Pouille L.,85,19,683,1835,7,5,6,7,7,6,,,,,2,1,Completed,1.9,1.8,1.9,1.8,2.1,1.67,2.05,1.86,2.17,1.91,1.98,1.83
49,Washington,Citi Open,8/3/18,ATP500,Outdoor,Hard,3rd Round,3,Murray A.,Copil M.,832,93,20,617,6,7,6,3,7,6,,,,,2,1,Completed,1.22,4,1.23,3.75,1.25,4,1.25,4.46,1.27,4.46,1.25,3.99
49,Washington,Citi Open,8/3/18,ATP500,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Goffin D.,32,11,1399,3120,6,3,6,4,,,,,,,2,0,Completed,2.5,1.53,2.35,1.53,2.5,1.53,2.57,1.58,2.63,1.6,2.48,1.54
49,Washington,Citi Open,8/4/18,ATP500,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Murray A.,72,832,803,20,,,,,,,,,,,,,Walkover,2,1.8,1.95,1.75,2,1.8,2.09,1.85,2.11,1.91,2.03,1.83
49,Washington,Citi Open,8/4/18,ATP500,Outdoor,Hard,Quarterfinals,3,Zverev A.,Nishikori K.,3,20,5665,1800,3,6,6,1,6,4,,,,,2,1,Completed,1.66,2.2,1.57,2.25,1.67,2.2,1.63,2.46,1.71,2.46,1.64,2.26
49,Washington,Citi Open,8/4/18,ATP500,Outdoor,Hard,Quarterfinals,3,Rublev A.,Kudla D.,46,85,1000,683,6,1,6,4,,,,,,,2,0,Completed,1.57,2.37,1.6,2.2,1.61,2.25,1.63,2.48,1.68,2.5,1.6,2.37
49,Washington,Citi Open,8/4/18,ATP500,Outdoor,Hard,Semifinals,3,Zverev A.,Tsitsipas S.,3,32,5665,1399,6,2,6,4,,,,,,,2,0,Completed,1.3,3.5,1.28,3.35,1.33,3.4,1.34,3.62,1.37,3.77,1.32,3.42
49,Washington,Citi Open,8/5/18,ATP500,Outdoor,Hard,Semifinals,3,De Minaur A.,Rublev A.,72,46,803,1000,5,7,7,6,6,4,,,,,2,1,Completed,2.2,1.66,2.1,1.65,2.2,1.67,2.1,1.84,2.37,1.84,2.16,1.71
49,Washington,Citi Open,8/5/18,ATP500,Outdoor,Hard,The Final,3,Zverev A.,De Minaur A.,3,72,5665,803,6,2,6,4,,,,,,,2,0,Completed,1.14,5.5,1.14,5,1.17,5,1.17,6,1.2,6.55,1.14,5.71
50,Toronto,Rogers Masters,8/6/18,Masters 1000,Outdoor,Hard,1st Round,3,Paire B.,Donaldson J.,55,62,920,875,6,3,6,4,,,,,,,2,0,Completed,2,1.72,1.95,1.75,2,1.8,2.04,1.87,2.1,1.87,2.01,1.8
50,Toronto,Rogers Masters,8/6/18,Masters 1000,Outdoor,Hard,1st Round,3,Polansky P.,Ebden M.,121,52,468,975,7,6,6,4,,,,,,,2,0,Completed,2.25,1.57,2.25,1.57,2.25,1.61,2.59,1.56,2.59,1.62,2.4,1.57
50,Toronto,Rogers Masters,8/6/18,Masters 1000,Outdoor,Hard,1st Round,3,Ivashka I.,Sugita Y.,125,74,459,785,6,2,6,3,,,,,,,2,0,Completed,1.61,2.2,1.65,2.1,1.73,2.1,1.71,2.27,1.72,2.3,1.67,2.21
50,Toronto,Rogers Masters,8/6/18,Masters 1000,Outdoor,Hard,1st Round,3,Verdasco F.,Gojowczyk P.,31,48,1305,1021,6,2,6,2,,,,,,,2,0,Completed,1.5,2.5,1.5,2.4,1.53,2.5,1.63,2.44,1.63,2.55,1.57,2.43
50,Toronto,Rogers Masters,8/6/18,Masters 1000,Outdoor,Hard,1st Round,3,Fucsovics M.,Sousa J.,51,63,982,866,6,4,7,6,,,,,,,2,0,Completed,1.61,2.2,1.65,2.1,1.67,2.2,1.68,2.32,1.75,2.32,1.68,2.19
50,Toronto,Rogers Masters,8/6/18,Masters 1000,Outdoor,Hard,1st Round,3,Medvedev D.,Sock J.,68,19,822,1850,6,3,3,6,6,3,,,,,2,1,Completed,1.53,2.37,1.5,2.4,1.5,2.62,1.6,2.51,1.63,2.68,1.54,2.48
50,Toronto,Rogers Masters,8/6/18,Masters 1000,Outdoor,Hard,1st Round,3,Klahn B.,Ferrer D.,116,69,484,820,7,6,6,4,,,,,,,2,0,Completed,1.72,2,1.72,2,1.73,2.1,1.75,2.2,2.37,2.21,1.79,2.05
50,Toronto,Rogers Masters,8/6/18,Masters 1000,Outdoor,Hard,1st Round,3,Herbert P.H.,Ramos-Vinolas A.,80,40,729,1065,4,6,6,3,6,4,,,,,2,1,Completed,1.5,2.5,1.45,2.55,1.44,2.75,1.49,2.85,1.55,2.9,1.47,2.7
50,Toronto,Rogers Masters,8/7/18,Masters 1000,Outdoor,Hard,1st Round,3,Carreno Busta P.,Nishioka Y.,13,206,2290,272,6,0,,,,,,,,,1,0,Retired,1.5,2.5,1.5,2.4,1.53,2.5,1.57,2.57,1.59,2.75,1.54,2.5
50,Toronto,Rogers Masters,8/7/18,Masters 1000,Outdoor,Hard,1st Round,3,Raonic M.,Goffin D.,29,11,1360,3120,6,3,6,4,,,,,,,2,0,Completed,1.4,2.75,1.45,2.55,1.44,2.75,1.49,2.84,1.56,2.85,1.47,2.69
